,MarketName,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,Longitude,Latitude,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,Region,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Yelp Results,Yelp Price,Yelp Rating
2385,Conshohocken,Conshohocken,Montgomery,Pennsylvania,19428,,,,,,,,,-75.308,40.0741,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 27 2010 11:43AM,Northeast,34.7,16650.0,1202.0,75136.0,40654.0,,,
2386,Cooperative Farmers Market of Scranton ,Scranton,,Pennsylvania,18508,,,,,,,,,-75.6605,41.4246,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,Northeast,42.0,11644.0,2211.0,36118.0,19832.0,,,
2387,Corapopolis Farmers Market,Coraopolis,Allegheny,Pennsylvania,15143,,,,,,,,,-80.1612,40.5163,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,44.2,20162.0,949.0,86084.0,52470.0,,,
2388,Corn Crib Main Street Market,Mount Joy,Lancaster,Pennsylvania,17552,01/01/2014 to 12/31/2014,Sat: 8:00 AM-2:00 PM;,,,,,,,-76.50531099999998,40.110513,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,N,7/29/2014 3:21:38 PM,Northeast,40.1,19116.0,2017.0,62131.0,28047.0,,,
2389,Cranberry Mall Farmers Market,Cranberry,Venango,Pennsylvania,16346,,,,,,,,,-79.7101,41.3498,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,41.1,3674.0,523.0,45366.0,20689.0,,,
2390,Deitch's Frm Market,Carlisle,Cumberland,Pennsylvania,17013,,,,,,,,,-77.1262,40.1964,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,38.1,34398.0,3703.0,51262.0,27329.0,,,
2391,Delaware Valley College Farmers Market,Doylestown,Bucks,Pennsylvania,18901,,,,,,,,,-75.1518,40.2916,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,44.7,27725.0,997.0,84056.0,44656.0,NOT EQUAL,$$,4.0
2392,Dickinson Square Farmers' Market,Philadelphia,Philadelphia,Pennsylvania,19147,05/01/2016 to 11/20/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-75.151261,39.927058,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,6/29/2016 12:51:33 PM,Northeast,34.7,35014.0,4008.0,60400.0,41669.0,"{'id': '1Fu8MFisVQzIK8hyzFwLCw', 'alias': 'dickinson-square-park-farmers-market-philadelphia', 'name': 'Dickinson Square Park Farmers Market', 'image_url': 'https://s3-media1.fl.yelpcdn.com/bphoto/CSzs93KZ_hSD7MiJ3KpLAQ/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/dickinson-square-park-farmers-market-philadelphia?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 2, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.0, 'coordinates': {'latitude': 39.92695, 'longitude': -75.15115}, 'transactions': [], 'location': {'address1': 'Morris St & E Moyamensing Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19148', 'country': 'US', 'state': 'PA', 'display_address': ['Morris St & E Moyamensing Ave', 'Philadelphia, PA 19148']}, 'phone': '+12672891040', 'display_phone': '(267) 289-1040', 'distance': 14.219217684803018}",,4.0
2393,Dillsburg Farmers' Market,Dillsburg,York,Pennsylvania,17019,05/12/2018 to 10/13/2018,Sun: 8:00 AM-12:00 PM;,,,,,,,-77.037849,40.110975,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/20/2018 8:30:52 PM,Northeast,40.7,18318.0,898.0,68684.0,31345.0,,,
2394,Downingtown Farmers Market,Downingtown,Chester,Pennsylvania,19335,05/01/2018 to 12/01/2018,Sat: 9:00 AM-1:00 PM;,01/01/2019 to 04/01/2019,Sat: 10:00 AM-12:00 PM;,,,,,-75.705606,40.007243,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,7/26/2018 4:29:48 PM,Northeast,40.2,46691.0,1408.0,91997.0,42761.0,"{'id': 'N-Y_Tj2sSwpPOBGPrlI_Zg', 'alias': 'downingtown-farmers-market-downingtown', 'name': 'Downingtown Farmers Market', 'image_url': 'https://s3-media2.fl.yelpcdn.com/bphoto/IEu7bir3-qEJxGyqXqxBOg/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/downingtown-farmers-market-downingtown?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 2, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.5, 'coordinates': {'latitude': 40.00961, 'longitude': -75.70153}, 'transactions': [], 'location': {'address1': 'Kerr Park', 'address2': '', 'address3': 'Pennsylvania Ave. By the Gazebo', 'city': 'Downingtown', 'zip_code': '19335', 'country': 'US', 'state': 'PA', 'display_address': ['Kerr Park', 'Pennsylvania Ave. By the Gazebo', 'Downingtown, PA 19335']}, 'phone': '+16108361391', 'display_phone': '(610) 836-1391', 'distance': 215.28184942637643}",,4.5
2395,Downtown Bedford Farmers Market,Bedford,Bedford,Pennsylvania,15522,05/18/2016 to 10/26/2016,Wed: 9:00 AM-1:00 PM;,,,,,,,-78.503873,40.018113,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,7/7/2016 10:17:49 AM,Northeast,44.9,11815.0,1377.0,42292.0,23491.0,,,
2396,Downtown Indiana Farmers Market,Indiana,Indiana,Pennsylvania,15701,,,,,,,,,-79.1547,40.6216,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,29.5,34509.0,6997.0,40411.0,23139.0,,,
2397,Downtown Johnstown Farmer's Market,Johnstown,Cambria,Pennsylvania,15901,May to October,Fri:9:00 AM - 2:00 PM;,,,,,,,-78.91827099999998,40.325608,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/1/2012 8:53:46 AM,Northeast,49.6,4063.0,1592.0,16434.0,14492.0,,,
2398,Downtown Sharon Farmers Market,Sharon,Mercer,Pennsylvania,16146,,,,,,,,,-80.5106,41.2324,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,39.7,13952.0,3465.0,31135.0,19923.0,,,
2399,Downtown Uniontown Farmers Market,Uniontown,Fayette,Pennsylvania,15401,,,,,,,,,-79.72486500000002,39.901284,N,Y,N,Y,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,4/1/2013 5:13:12 PM,Northeast,45.0,31654.0,6075.0,34950.0,22668.0,,,
2400,Downtown Wellsboro Farmers Market,Wellsboro,Tioga,Pennsylvania,16901,,,,,,,,,-77.2889,41.7472,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,48.2,10339.0,969.0,45995.0,26219.0,,,
2401,Dubois Farmers Market,DuBois,Clearfield,Pennsylvania,15801,07/05/2014 to ,Sat: 8:00 AM-11:00 AM;,,,,,,,-78.762102,41.118587,Y,Y,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,12/29/2014 1:39:26 PM,Northeast,42.6,19488.0,2698.0,44277.0,22734.0,,,
2402,Dutch Country Farmers Market,Philadelphia,Philadelphia,Pennsylvania,19149,,,,,,,,,-75.0654,40.0509,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,32.0,53731.0,10818.0,36906.0,17559.0,,,
2403,Eagles Mere Farmers Market,Eagles Mere,Bradford,Pennsylvania,17731,,,,,,,,,-76.5819,41.4109,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,59.1,159.0,12.0,51250.0,30926.0,,,
2404,Eagleview Farmers Market,Exton,Chester,Pennsylvania,19341,,,,,,,,,-75.6275,40.0326,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,38.8,16916.0,750.0,90114.0,45002.0,,,
2405,East Bayfront Eats & Arts,Erie,Erie,Pennsylvania,16507,,Sat: 10:00 AM-3:00 PM;,,,,,,,-80.07668309999998,42.13264,Y,N,N,N,Y,-,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/18/2016 10:20:30 AM,Northeast,30.5,10428.0,3566.0,25347.0,16867.0,,,
2406,East Falls Farmers' Market,Philadelphia ,Philadelphia,Pennsylvania,19129,05/24/2014 to 11/22/2014,Sat: 10:00 AM-2:00 PM;,,,,,,,-75.191964,40.00755,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/30/2014 2:43:59 PM,Northeast,31.9,11582.0,1592.0,49807.0,31388.0,,,
2407,Easton Farmers' Market,Easton ,Northampton,Pennsylvania,18042,05/03/2014 to 11/22/2014,Sat: 9:00 AM-1:00 PM;,06/04/2014 to 09/24/2014,Wed: 4:00 AM-8:00 PM;,,,,,-75.2091145,40.6909524,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,4/8/2014 3:58:32 PM,Northeast,35.2,41921.0,6467.0,45441.0,23227.0,"{'id': 'XZaAZ-DsZ3tdSCSiMhGIcQ', 'alias': 'easton-farmers-market-easton', 'name': 'Easton Farmers Market', 'image_url': 'https://s3-media4.fl.yelpcdn.com/bphoto/-a3n8vV4mVMtvShZu4C6gQ/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/easton-farmers-market-easton?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 17, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.0, 'coordinates': {'latitude': 40.69065, 'longitude': -75.20855}, 'transactions': [], 'price': '$$', 'location': {'address1': '10 Centre Sq', 'address2': '', 'address3': '', 'city': 'Easton', 'zip_code': '18042', 'country': 'US', 'state': 'PA', 'display_address': ['10 Centre Sq', 'Easton, PA 18042']}, 'phone': '+16103309942', 'display_phone': '(610) 330-9942', 'distance': 25.13034422678374}",$$,4.0
2408,Ebensburg Farmers Market,Ebensburg,Cambria,Pennsylvania,15931,,,,,,,,,-78.7251,40.4852,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,42.2,9453.0,937.0,59147.0,25310.0,,,
2409,Ellwood City Farmers' Market,Ellwood City,Lawrence,Pennsylvania,16117,06/07/2014 to 10/18/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.288255,40.859065,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/17/2014 11:32:55 AM,Northeast,44.8,17059.0,2020.0,44355.0,23496.0,,,
2410,Emmaus Farmers' Market,Emmaus,Lehigh,Pennsylvania,18049,05/06/2018 to 11/25/2018,Sun: 10:00 AM-2:00 PM;,12/02/2018 to 12/30/2018,Sun: 10:00 AM-12:00 PM;,01/13/2019 to 04/28/2019,Sun: 10:00 AM-12:00 PM;,,,-75.4903,40.5366,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,7/26/2018 5:30:51 PM,Northeast,42.2,17302.0,1346.0,63636.0,32830.0,"{'id': 'Autq5LVUZELEWBKqE7p-Kg', 'alias': 'emmaus-farmers-market-emmaus', 'name': ""Emmaus Farmers' Market"", 'image_url': 'https://s3-media1.fl.yelpcdn.com/bphoto/zg_juA4sKGiL91R18Vfmfw/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/emmaus-farmers-market-emmaus?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 9, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.5, 'coordinates': {'latitude': 40.5363699, 'longitude': -75.4898506}, 'transactions': [], 'price': '$$', 'location': {'address1': '235 Main St', 'address2': '', 'address3': '', 'city': 'Emmaus', 'zip_code': '18049', 'country': 'US', 'state': 'PA', 'display_address': ['235 Main St', 'Emmaus, PA 18049']}, 'phone': '', 'display_phone': '', 'distance': 45.79227411235464}",$$,4.5
2411,Erie Farmers Market,Erie,Erie,Pennsylvania,16501,,,,,,,,,-80.082,42.1221,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,51.3,2106.0,1171.0,10182.0,12226.0,,,
2412,Essential Eating Farmers Market ,Clarks Summit,,Pennsylvania,18411,,,,,,,,,-75.681,41.4733,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,Northeast,43.8,22163.0,753.0,70405.0,39090.0,,,
2413,Fair Food Farmstand,Philadelphia,Philadelphia,Pennsylvania,19107,,,,,,,,,-75.1594,39.9535,N,Y,Y,Y,N,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/27/2013 12:23:53 PM,Northeast,30.1,12327.0,2607.0,44402.0,35509.0,"{'id': 'RLXT0560avopHK4fJ5LFHA', 'alias': 'fair-food-farmstand-philadelphia', 'name': 'Fair Food Farmstand', 'image_url': 'https://s3-media3.fl.yelpcdn.com/bphoto/noxPp8gPJIw6DbuodqII-w/o.jpg', 'is_closed': True, 'url': 'https://www.yelp.com/biz/fair-food-farmstand-philadelphia?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 44, 'categories': [{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.5, 'coordinates': {'latitude': 39.9531334, 'longitude': -75.1594228}, 'transactions': [], 'price': '$$', 'location': {'address1': '51 N 12th St', 'address2': '', 'address3': 'Reading Terminal Market', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['51 N 12th St', 'Reading Terminal Market', 'Philadelphia, PA 19107']}, 'phone': '+12153865211', 'display_phone': '(215) 386-5211', 'distance': 34.319327548357705}",$$,4.5
2414,Fairgrounds Farmers Market,Reading,Berks,Pennsylvania,19602,,,,,,,,,-75.9391,40.4329,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,30.2,17433.0,7594.0,21795.0,12447.0,,,
2415,Fairmount Farmers' Market,Philadelphia,Philadelphia,Pennsylvania,19130,06/01/2015 to 11/01/2015,Thu: 3:00 PM-7:00 PM;,,,,,,,-75.17405500000002,39.967378,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 1:46:12 PM,Northeast,32.6,25731.0,4457.0,62721.0,46026.0,"{'id': 'B4YcCewfZMS8GwH7lJOHgA', 'alias': 'fairmount-farmers-market-philadelphia', 'name': ""Fairmount Farmers' Market"", 'image_url': '', 'is_closed': False, 'url': 'https://www.yelp.com/biz/fairmount-farmers-market-philadelphia?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 6, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 3.5, 'coordinates': {'latitude': 39.96734, 'longitude': -75.17374}, 'transactions': [], 'price': '$$', 'location': {'address1': '22ND St And Fairmount Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19130', 'country': 'US', 'state': 'PA', 'display_address': ['22ND St And Fairmount Ave', 'Philadelphia, PA 19130']}, 'phone': '+12155750444', 'display_phone': '(215) 575-0444', 'distance': 27.11766482147562}",$$,3.5
2416,Farmer's Market in Hershey,Hummelstown,Dauphin,Pennsylvania,17036,05/23/2013 to 10/31/2013,Thu: 2:30 PM-6:30 PM;,,,,,,,-76.6869689,40.2627427,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/12/2013 12:11:26 PM,Northeast,41.1,22233.0,1041.0,76077.0,41536.0,,,
2417,Farmers Coop Market of East Liberity,Pittsburgh,Allegheny,Pennsylvania,15206,,,,,,,,,-79.9214,40.4647,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,36.6,29098.0,5849.0,33792.0,27733.0,,,
2418,Farmers Market at Great Valley,Malvern,Chester,Pennsylvania,19355,May to October,Thu:11:00 am - 2:00 pm;,,,,,,,-75.5234,40.0541,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/8/2011 7:13:35 PM,Northeast,41.5,24743.0,892.0,109706.0,56243.0,,,
2419,Farmers on the Square,Carlisle,Cumberland,Pennsylvania,17013,05/02/2018 to 10/31/2018,Wed: 3:00 PM-7:00 PM;,,,,,,,-77.18924100000002,40.2017,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,1/19/2018 12:50:07 PM,Northeast,38.1,34398.0,3703.0,51262.0,27329.0,"{'id': '7Gs3VfmmnkeoNoIpUe0ZBg', 'alias': 'farmers-on-the-square-carlisle', 'name': 'Farmers on the Square', 'image_url': 'https://s3-media4.fl.yelpcdn.com/bphoto/sBaSTLUAcV-DJvWAYur8jw/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/farmers-on-the-square-carlisle?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 1, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 5.0, 'coordinates': {'latitude': 40.20217, 'longitude': -77.189361}, 'transactions': [], 'price': '$$', 'location': {'address1': '2A N Hanover St', 'address2': None, 'address3': '', 'city': 'Carlisle', 'zip_code': '17013', 'country': 'US', 'state': 'PA', 'display_address': ['2A N Hanover St', 'Carlisle, PA 17013']}, 'phone': '', 'display_phone': '', 'distance': 53.24597210272814}",$$,5.0
2420,Farmers On Walnut ,Camp Hill,,Pennsylvania,17011,,,,,,,,,-76.9211,40.2412,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,Northeast,41.9,35184.0,1848.0,63137.0,33351.0,,,
2421,Farmstead Farmers Market,Palmyra,Dauphin,Pennsylvania,17078,01/01/2014 to 12/31/2014,Fri: 8:00 AM-6:00 PM;Sat: 8:00 AM-3:00 PM;,,,,,,,-76.6492939,40.3701972,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,8/26/2014 12:18:22 PM,Northeast,43.9,20198.0,1017.0,58929.0,32655.0,"{'id': '2Tk--X4qsj2A0-Ehakuwkg', 'alias': 'farmstead-farmers-market-palmyra', 'name': 'Farmstead Farmers Market', 'image_url': 'https://s3-media2.fl.yelpcdn.com/bphoto/jotqvynK5boYmsgplO-mTw/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/farmstead-farmers-market-palmyra?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 11, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.5, 'coordinates': {'latitude': 40.37012, 'longitude': -76.64913}, 'transactions': [], 'price': '$', 'location': {'address1': '1976 Laudermilch Rd', 'address2': '', 'address3': '', 'city': 'Palmyra', 'zip_code': '17078', 'country': 'US', 'state': 'PA', 'display_address': ['1976 Laudermilch Rd', 'Palmyra, PA 17078']}, 'phone': '+17174692606', 'display_phone': '(717) 469-2606', 'distance': 8.855275326719877}",$,4.5
2422,Farrell Farmers Market,Farrell,Mercer,Pennsylvania,16121,,,,,,,,,-80.5023,41.2127,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Northeast,37.8,4925.0,1422.0,29711.0,15803.0,,,
2423,Fitler Square Farmers' Market,Philadelphia,Philadelphia,Pennsylvania,19146,01/01/2015 to 12/31/2015,Sat: 9:00 AM-2:00 PM;,,,,,,,-75.179353,39.947519,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,3/24/2015 2:50:14 PM,Northeast,33.2,34837.0,8197.0,42068.0,32882.0,"{'id': 'u6XA83a0oA_Y4DcInBnm2Q', 'alias': 'fitler-square-farmers-market-philadelphia', 'name': ""Fitler Square Farmers' Market"", 'image_url': 'https://s3-media1.fl.yelpcdn.com/bphoto/k2mFwF1Zkf3lNCslgHaa3g/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/fitler-square-farmers-market-philadelphia?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 4, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}], 'rating': 4.0, 'coordinates': {'latitude': 39.9475, 'longitude': -75.179255}, 'transactions': [], 'price': '$', 'location': {'address1': '23rd Street And Pine', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19103', 'country': 'US', 'state': 'PA', 'display_address': ['23rd Street And Pine', 'Philadelphia, PA 19103']}, 'phone': '', 'display_phone': '', 'distance': 2.6604438378421262}",$,4.0
2424,Focus on Renewal,Mckees Rocks,Allegheny,Pennsylvania,15136,,,,,,,,,-80.0585,40.4645,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 26 2010  2:07PM,Northeast,42.4,21901.0,4473.0,40034.0,26514.0,,,
2425,Forest Hills Farmers Market,"Pittsburgh, PA",Allegheny,Pennsylvania,15221,,Fri: 4:00 PM-7:00 PM;,,,,,,,-79.8611413,40.4249584,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/11/2017 11:30:12 AM,Northeast,42.3,31099.0,6457.0,37488.0,25657.0,,,
2426,Forks Farm Market ,Orangeville,,Pennsylvania,17859,,,,,,,,,-76.3364,41.1163,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,Northeast,48.0,3062.0,268.0,53550.0,27479.0,"{'id': '-d787DE_siEcL-DFl8NWjA', 'alias': 'forks-farm-orangeville', 'name': 'Forks Farm', 'image_url': 'https://s3-media3.fl.yelpcdn.com/bphoto/8TmBnX5e-2nTCghxjYBdvQ/o.jpg', 'is_closed': False, 'url': 'https://www.yelp.com/biz/forks-farm-orangeville?adjust_creative=SuN2rTgskES34_QFwQFCJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SuN2rTgskES34_QFwQFCJg', 'review_count': 14, 'categories': [{'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'csa', 'title': 'CSA'}], 'rating': 5.0, 'coordinates': {'latitude': 41.11603, 'longitude': -76.33622}, 'transactions': [], 'price': '$$', 'location': {'address1': '299 Covered Bridge Rd', 'address2': '', 'address3': '', 'city': 'Orangeville', 'zip_code': '17859', 'country': 'US', 'state': 'PA', 'display_address': ['299 Covered Bridge Rd', 'Orangeville, PA 17859']}, 'phone': '+15706835820', 'display_phone': '(570) 683-5820', 'distance': 139.39093330006628}",$$,5.0
